trajectory_id,split,index,du,dv,k,ic_seed
v2-training-0316,training,316,0.001171224052862793,0.0048508227663083625,0.004609345063397555,20461238
v2-training-0317,training,317,0.001148538416432459,0.004989763924275095,0.004293771386126946,20461239
v2-training-0318,training,318,0.000944463321684849,0.004622904968518924,0.005370621992638315,20461240
v2-training-0319,training,319,0.0011181339965998136,0.0056218586662502585,0.005401955780505372,20461241
v2-training-0320,training,320,0.0009118553793208697,0.004767749668084045,0.0054161681591420804,20461242
v2-training-0321,training,321,0.0011859980478246238,0.005325397869247709,0.005939379373420376,20461243
v2-training-0322,training,322,0.0010386068477452387,0.004017954686222714,0.005909308196570239,20461244
v2-training-0323,training,323,0.0009699322567710977,0.004022971212952299,0.005465827563374065,20461245
v2-training-0324,training,324,0.0009980407370444805,0.004127826236733334,0.00484794848276704,20461246
v2-training-0325,training,325,0.0011912079665863508,0.004823874337582084,0.005293280282187083,20461247
v2-training-0326,training,326,0.000888250276480134,0.004707669765118875,0.004479379237099592,20461248
v2-training-0327,training,327,0.0010478065590794694,0.005394740528674078,0.005347788864736155,20461249
v2-training-0328,training,328,0.0008761214089527494,0.00433855096881533,0.00497155464261959,20461250
v2-training-0329,training,329,0.0009689499393047105,0.004103159521640275,0.005569732751429816,20461251
v2-training-0330,training,330,0.0008215949415828986,0.004159766172108687,0.004449240871822829,20461252
v2-training-0331,training,331,0.0011840477352036338,0.004060898027574626,0.005216500559859212,20461253
v2-training-0332,training,332,0.0009959966933067756,0.004364307337082467,0.004007914886006584,20461254
v2-training-0333,training,333,0.0008162091504485886,0.0052176580042379616,0.005617858501492465,20461255
v2-training-0334,training,334,0.0008683022237072685,0.004817525770137937,0.004976755014391717,20461256
v2-training-0335,training,335,0.000930160375795834,0.005030165387754039,0.005297062705905089,20461257
v2-training-0336,training,336,0.0008909358573714124,0.005960049784711548,0.00526233736793973,20461258
v2-training-0337,training,337,0.0009006715840695061,0.0043748968292375906,0.005229878308699694,20461259
v2-training-0338,training,338,0.0011694002050889954,0.004951660343212685,0.004459287111551172,20461260
v2-training-0339,training,339,0.0008139102123842642,0.005717461067092814,0.0040021705021657545,20461261
v2-training-0340,training,340,0.001068013559905196,0.004148749462904771,0.00464353558291468,20461262
v2-training-0341,training,341,0.0011254970257603117,0.0046185950657815404,0.005555302994349134,20461263
v2-training-0342,training,342,0.001105540575340095,0.005873458864954111,0.0052469149708837875,20461264
v2-training-0343,training,343,0.0008386303368918469,0.004502123635342608,0.004623958304895813,20461265
v2-training-0344,training,344,0.0010801338812913206,0.005014392411521873,0.005542047743694699,20461266
v2-training-0345,training,345,0.000980576733430522,0.004190623074238376,0.004759126061450939,20461267
v2-training-0346,training,346,0.0011043878929440768,0.004726226216191504,0.005355660524801834,20461268
v2-training-0347,training,347,0.000940525561859964,0.005332749233855293,0.0053234618659116426,20461269
v2-training-0348,training,348,0.0008111327034101924,0.005853692997337352,0.00570433947469719,20461270
v2-training-0349,training,349,0.0009372925661769727,0.005222686387193005,0.004426023587465183,20461271
v2-training-0350,training,350,0.0008188310314445544,0.004973428566233286,0.004823045075027142,20461272
v2-training-0351,training,351,0.001139942043007032,0.005845334977819257,0.005771427646199682,20461273
v2-training-0352,training,352,0.0010540652247786248,0.00446973228781612,0.005948682732063066,20461274
v2-training-0353,training,353,0.0010504116114521541,0.004164433649650497,0.004028138471604415,20461275
v2-training-0354,training,354,0.0011916137213914615,0.004791586226743364,0.004951208104816416,20461276
v2-training-0355,training,355,0.000921946554289242,0.004485483161833137,0.004467969997697363,20461277
v2-training-0356,training,356,0.0010606819962834914,0.005581891624952168,0.004968648257278152,20461278
v2-training-0357,training,357,0.000824888502849399,0.005149577136542019,0.004334436420795057,20461279
v2-training-0358,training,358,0.0009291007890845629,0.005193502244615498,0.004667248063723664,20461280
v2-training-0359,training,359,0.0009577123090411753,0.004354554501031099,0.005088069689139279,20461281
v2-training-0360,training,360,0.0009735857558178481,0.004511621214126726,0.00424897665684204,20461282
v2-training-0361,training,361,0.0011599523647982508,0.004168564966967612,0.005707158221086839,20461283
v2-training-0362,training,362,0.0008781471170082262,0.005689858045497235,0.005137222706618376,20461284
v2-training-0363,training,363,0.0009681297026816822,0.005147798208256001,0.004575701219878511,20461285
v2-training-0364,training,364,0.0011199397500512012,0.004533491004483721,0.005472123835628786,20461286
v2-training-0365,training,365,0.0008324902207840259,0.00468123248826843,0.005439307912453897,20461287
v2-training-0366,training,366,0.000847248193856073,0.00435708256326337,0.00540337423020607,20461288
v2-training-0367,training,367,0.0008266029882592694,0.004446082534541627,0.004219470932346946,20461289
v2-training-0368,training,368,0.0009710837340061393,0.00552798275391019,0.004033722597781213,20461290
v2-training-0369,training,369,0.0009940102571492089,0.004257494486157848,0.004489686235606441,20461291
v2-training-0370,training,370,0.0008667494069479245,0.0041235346956017506,0.005754083198337473,20461292
v2-training-0371,training,371,0.0009058413158309071,0.005054752159799251,0.005501613201498947,20461293
v2-training-0372,training,372,0.0011664102155423558,0.004328942656657967,0.0054955030612669035,20461294
v2-training-0373,training,373,0.0008929532149681659,0.0048035573628179475,0.00450510806096386,20461295
v2-training-0374,training,374,0.0008556220466190603,0.0043956798703851255,0.0054897458367625445,20461296
v2-training-0375,training,375,0.0008747737357955698,0.0055558767016907675,0.005200615032136314,20461297
v2-training-0376,training,376,0.0010137081500426234,0.0054824739298691355,0.004372910192934716,20461298
v2-training-0377,training,377,0.0010469288479491895,0.004078688612462245,0.004686083938781102,20461299
v2-training-0378,training,378,0.0008290735319785892,0.0057518985912715665,0.004832825775139152,20461300
v2-training-0379,training,379,0.0009945378177907663,0.004545108523299721,0.004746601416226033,20461301
v2-training-0380,training,380,0.0011937493492282837,0.005819741782254381,0.005014282644806845,20461302
v2-training-0381,training,381,0.0010742084680456223,0.004414820049256399,0.005473526682047052,20461303
v2-training-0382,training,382,0.0010057568094813004,0.004303169559279638,0.005922285700768238,20461304
v2-training-0383,training,383,0.0009406810927557498,0.004347833905475662,0.005799828799586066,20461305
v2-training-0384,training,384,0.0010790351551999114,0.005231164674672095,0.005750732135269745,20461306
v2-training-0385,training,385,0.0011766546170442643,0.004156198707880555,0.005636263737623714,20461307
v2-training-0386,training,386,0.0008482402351894919,0.005777912861457231,0.00479891693125231,20461308
v2-training-0387,training,387,0.001041784925275804,0.0045170230408266105,0.004778412733687193,20461309
v2-training-0388,training,388,0.0011211798246943837,0.0050803506040137435,0.005966601393245663,20461310
v2-training-0389,training,389,0.0010147221286303015,0.005814457914406398,0.005850719694920494,20461311
v2-training-0390,training,390,0.0010444075625410565,0.005087652787314791,0.005942736248797052,20461312
v2-training-0391,training,391,0.0011080800868872723,0.00571370631989507,0.00403515808951172,20461313
v2-training-0392,training,392,0.0009491451122247141,0.004885949837705186,0.005352998318335917,20461314
v2-training-0393,training,393,0.0008672718438708413,0.005047344907174824,0.005444015140595041,20461315
v2-training-0394,training,394,0.0010038336887838954,0.005114858526234651,0.005642322875217699,20461316
v2-training-0395,training,395,0.0010578607456381787,0.004345498377975414,0.0045083285406131175,20461317
v2-training-0396,training,396,0.0011761280311284345,0.0044322566838891735,0.004675657588161489,20461318
v2-training-0397,training,397,0.0009376531963598484,0.005934629115312159,0.00419219239788342,20461319
v2-training-0398,training,398,0.0011623382994093005,0.005278539211832727,0.004706337207275572,20461320
v2-training-0399,training,399,0.001121043547585491,0.005444853912557294,0.0041382014991646265,20461321
v2-training-0400,training,400,0.0008942847095156142,0.005946282188016297,0.004363688749042264,20461322
v2-training-0401,training,401,0.001128506312245758,0.004876557087340927,0.0044204578755002765,20461323
v2-training-0402,training,402,0.0010651107620992739,0.0049832800855581505,0.005914858003537301,20461324
v2-training-0403,training,403,0.00119812373224458,0.004035583234393628,0.0048563094006016235,20461325
v2-training-0404,training,404,0.0008169847545864678,0.005187836687899601,0.004153491400339205,20461326
v2-training-0405,training,405,0.0008841181362067063,0.004119817907014894,0.005125583023956265,20461327
v2-training-0406,training,406,0.0011832541654666585,0.004928141066585227,0.005271487496145312,20461328
v2-training-0407,training,407,0.0008439620888755897,0.004146923521670691,0.004584445084450867,20461329
v2-training-0408,training,408,0.001164537831828463,0.004902552544564451,0.005921412724852438,20461330
v2-training-0409,training,409,0.0008058284200951249,0.00570633253087866,0.004207537382739996,20461331
v2-training-0410,training,410,0.0011655995472071375,0.004862348450472499,0.004881566732776385,20461332
v2-training-0411,training,411,0.0011422974608454115,0.004662367264287478,0.00419868663445254,20461333
v2-training-0412,training,412,0.0010563804233854057,0.005573106521051275,0.005329558419182521,20461334
v2-training-0413,training,413,0.0008700414537631509,0.005553707570471914,0.004125992123225834,20461335
v2-training-0414,training,414,0.0011947003751984593,0.004555249589703308,0.00525519344723032,20461336
v2-training-0415,training,415,0.0010337552840742339,0.004116301348214641,0.004803050174610872,20461337
v2-training-0416,training,416,0.0011814134324639488,0.004530765351739449,0.0040685953151539025,20461338
v2-training-0417,training,417,0.0009201855151136216,0.004238679659062585,0.004269175271273673,20461339
v2-training-0418,training,418,0.0008468232797515864,0.004584683258783561,0.004793857322544364,20461340
v2-training-0419,training,419,0.000990239014519672,0.004918543627280994,0.004520451289879282,20461341
v2-training-0420,training,420,0.0010244445842738346,0.005868752568039631,0.005028378462453615,20461342
v2-training-0421,training,421,0.001100623646563059,0.005743043895846158,0.005040017082239304,20461343
v2-training-0422,training,422,0.0008751165335482598,0.0053600914978833725,0.005091593020514725,20461344
v2-training-0423,training,423,0.0009966009716215647,0.005298423270073961,0.0058972826351055205,20461345
v2-training-0424,training,424,0.0011972665350375446,0.004243358819923868,0.005054280934487823,20461346
v2-training-0425,training,425,0.000977806465584234,0.004162713522704886,0.00459373833510705,20461347
v2-training-0426,training,426,0.0008719390921747852,0.00597675232145005,0.00467789549492749,20461348
v2-training-0427,training,427,0.0011323967862620129,0.0055666618088082,0.004341772709766053,20461349
v2-training-0428,training,428,0.0011328589213680823,0.004995231619188698,0.004922160899271965,20461350
v2-training-0429,training,429,0.0010781590562486743,0.0040295391458159075,0.005990409755432707,20461351
v2-training-0430,training,430,0.000806547525251039,0.005432510599258443,0.004041098700276855,20461352
v2-training-0431,training,431,0.0008992423985255221,0.004590136834197633,0.0050162722831280935,20461353
v2-training-0432,training,432,0.001030696367765939,0.004550859088157566,0.005452105574576982,20461354
v2-training-0433,training,433,0.001136900119921748,0.005246547348851045,0.004742601971672974,20461355
v2-training-0434,training,434,0.0010325760431024096,0.005539249369120983,0.004627669352144735,20461356
v2-training-0435,training,435,0.0010661728932699183,0.004874103664943432,0.005699214836485765,20461357
v2-training-0436,training,436,0.0009014005912879342,0.005767523869757367,0.005725928260671883,20461358
v2-training-0437,training,437,0.0011547093676283191,0.005119274154572215,0.005729804400807727,20461359
v2-training-0438,training,438,0.0008537650908934292,0.004276460121958899,0.004904935136643208,20461360
v2-training-0439,training,439,0.0008180773965949817,0.004377158906580478,0.0058181502127947985,20461361
v2-training-0440,training,440,0.0009041601409054573,0.004475264890556765,0.004916321877855603,20461362
v2-training-0441,training,441,0.0011554870923503003,0.004107203392044714,0.005026227318271206,20461363
v2-training-0442,training,442,0.0009031691584960924,0.005423232774681326,0.005245037290174542,20461364
v2-training-0443,training,443,0.0010532914133289154,0.005062000061940614,0.005762958706123944,20461365
v2-training-0444,training,444,0.0008585098136102118,0.005239848388961587,0.0044639283038243344,20461366
v2-training-0445,training,445,0.0008616619011397483,0.004317671464551336,0.004084958092152175,20461367
v2-training-0446,training,446,0.0008519982480549191,0.004997864510979895,0.0058784161611681734,20461368
v2-training-0447,training,447,0.0011277532237355563,0.0049251981024704536,0.005396401424092421,20461369
v2-training-0448,training,448,0.0009511075644691393,0.005701033880070868,0.005064784432947642,20461370
v2-training-0449,training,449,0.0011888022470247991,0.004798489009632114,0.0046500961585609814,20461371
v2-training-0450,training,450,0.0009216884802792683,0.0053009860134132294,0.0045389739760795834,20461372
v2-training-0451,training,451,0.0008513104713336619,0.005522949775115426,0.005326200825096221,20461373
v2-training-0452,training,452,0.0008178798466126718,0.004782050527068954,0.0047071921038194,20461374
v2-training-0453,training,453,0.0010468689259846705,0.004327822049336415,0.0048970161866812465,20461375
v2-training-0454,training,454,0.0011807524025380938,0.005840879633281974,0.004109170057612667,20461376
v2-training-0455,training,455,0.0010762685867084095,0.004513634334329772,0.0058642906893797,20461377
v2-training-0456,training,456,0.0011406468797832857,0.004793025713019832,0.004828569430210428,20461378
v2-training-0457,training,457,0.00112731010293616,0.0050464210568530185,0.005857352585210341,20461379
v2-training-0458,training,458,0.0009358732459525913,0.004045238913013935,0.0057863489047661545,20461380
v2-training-0459,training,459,0.0009713251856381525,0.005883715312853277,0.005959430765913973,20461381
v2-training-0460,training,460,0.001190025495884314,0.005574680804507147,0.005748398276611398,20461382
v2-training-0461,training,461,0.0011954365165473323,0.005698669608809713,0.005522019339857753,20461383
v2-training-0462,training,462,0.0008553153440272344,0.004048907357889952,0.00443578641696292,20461384
v2-training-0463,training,463,0.0010191531952767022,0.004887540711843544,0.004680870757640403,20461385
v2-training-0464,training,464,0.0008650109214570448,0.005501539355417202,0.0044408683530716975,20461386
v2-training-0465,training,465,0.00102338285786951,0.005995271235512776,0.004991160037787415,20461387
v2-training-0466,training,466,0.0009312386622356409,0.004458607117687439,0.004502257288531667,20461388
v2-training-0467,training,467,0.0008045542045596256,0.005016273641421616,0.0052884416883410175,20461389
v2-training-0468,training,468,0.0009661202981743995,0.004960011933090467,0.004315866311353943,20461390
v2-training-0469,training,469,0.0008343722783629271,0.00537041771148703,0.005009583350626104,20461391
v2-training-0470,training,470,0.0010026803511262422,0.0044506470077703385,0.005169250672104008,20461392
v2-training-0471,training,471,0.0011874044432584258,0.004011908903854939,0.005412866316349879,20461393
v2-training-0472,training,472,0.0009474709193869208,0.005921442394624663,0.005545884394423305,20461394
v2-training-0473,training,473,0.0011926330062936071,0.004296888440679613,0.005004436838220242,20461395
v2-training-0474,training,474,0.0011505608735822407,0.004213539808064666,0.004517224617734428,20461396
v2-training-0475,training,475,0.0010411287979458425,0.004947030513688436,0.00407686739560357,20461397
v2-training-0476,training,476,0.0011895828549037812,0.004685918485493811,0.004398432190047131,20461398
v2-training-0477,training,477,0.0008259144302988165,0.005665894209359759,0.005702095233757334,20461399
v2-training-0478,training,478,0.0010731744476644666,0.005916057123542413,0.004239556633776168,20461400
v2-training-0479,training,479,0.000976701085900748,0.0059994871824844385,0.005538284236962813,20461401
v2-training-0480,training,480,0.001083890683510804,0.005631845880261839,0.005381738428503407,20461402
v2-training-0481,training,481,0.0008143733612936462,0.004824746851776446,0.004938473964926336,20461403
v2-training-0482,training,482,0.001092918739905679,0.004208936881562108,0.005378473959724944,20461404
v2-training-0483,training,483,0.0010047266547117072,0.004727219276453727,0.005149942586579099,20461405
v2-training-0484,training,484,0.000804934982571694,0.005281576065362194,0.004391410594059803,20461406
v2-training-0485,training,485,0.001141890672293622,0.0057355863099841885,0.00510996430759697,20461407
v2-training-0486,training,486,0.001099993412403384,0.005866469731917382,0.004711719223392804,20461408
v2-training-0487,training,487,0.0010871229839833259,0.005201869418391836,0.0049747670285406,20461409
v2-training-0488,training,488,0.000801255860329933,0.005892119142057693,0.005838023317258925,20461410
v2-training-0489,training,489,0.0010985789372924366,0.004067917329688869,0.005033327289775219,20461411
v2-training-0490,training,490,0.0011245675821501505,0.004930978476518481,0.004631496946905495,20461412
v2-training-0491,training,491,0.0010205060239400288,0.005219275517367572,0.005406743131287189,20461413
v2-training-0492,training,492,0.0009146219644041588,0.00457760205656328,0.005147799745890689,20461414
v2-training-0493,training,493,0.0011259532551484077,0.005876730826854727,0.0040890320807593925,20461415
v2-training-0494,training,494,0.0008849330708636716,0.005377913392918871,0.004548685408482811,20461416
v2-training-0495,training,495,0.0009188593732487057,0.005308994416492258,0.004751532595869281,20461417
v2-training-0496,training,496,0.0008497594906511111,0.004892149703502626,0.005827902308526638,20461418
v2-training-0497,training,497,0.0009245497582071924,0.004880675000811003,0.005869058577469943,20461419
v2-training-0498,training,498,0.0009752966285300367,0.005316764626224291,0.005581638269279267,20461420
v2-training-0499,training,499,0.0008630121597377394,0.004917721147162467,0.00598529153757219,20461421
v2-training-0500,training,500,0.0011855819520238662,0.004831825149625026,0.005343342822736007,20461422
v2-training-0501,training,501,0.0011585810262113147,0.004667229850626164,0.004090909508424294,20461423
v2-training-0502,training,502,0.0008313734046082964,0.005832049318063922,0.005336536542106716,20461424
v2-training-0503,training,503,0.0008706962152304574,0.004832790333571977,0.0042863830677808,20461425
v2-training-0504,training,504,0.0010266786579619651,0.004602452757030016,0.004014819732745233,20461426
v2-training-0505,training,505,0.001163377697676087,0.005091371288363273,0.005080734973956278,20461427
v2-training-0506,training,506,0.0011661732050588071,0.005387206840614006,0.005588560740696745,20461428
v2-training-0507,training,507,0.001169924494356818,0.0048407004600688995,0.004382682912469336,20461429
v2-training-0508,training,508,0.0008729274834828648,0.004236481478443011,0.005432235040316388,20461430
v2-training-0509,training,509,0.0009275821138651855,0.004564714159349706,0.004570765790041144,20461431
v2-training-0510,training,510,0.0009319320766789955,0.005005840685594802,0.004657333930419566,20461432
v2-training-0511,training,511,0.0009840540547733899,0.005566042021242316,0.004872263268656876,20461433
v2-validation-0000,validation,0,0.0010112157609560321,0.0048935576920433,0.005669248216525593,20560922
v2-validation-0001,validation,1,0.0011321918153677306,0.004872636458405452,0.0050770887778237885,20560923
v2-validation-0002,validation,2,0.0009001059702200611,0.004725509867465742,0.004493340919398187,20560924
v2-validation-0003,validation,3,0.0009584279554419737,0.00416953567788197,0.005356472889467141,20560925
v2-validation-0004,validation,4,0.0010809233770278227,0.005072988839764104,0.0053160766560372726,20560926
v2-validation-0005,validation,5,0.0008440289678178433,0.004382252533504812,0.004450988376895079,20560927
v2-validation-0006,validation,6,0.0011630817725018499,0.0048328012950766865,0.005135984146821022,20560928
v2-validation-0007,validation,7,0.0008924712318084764,0.0045327187346950685,0.004932173323490794,20560929
v2-validation-0008,validation,8,0.001187780014293585,0.004471434503099792,0.005643114482963409,20560930
v2-validation-0009,validation,9,0.001150153823665214,0.004688223361438287,0.005457570482401624,20560931
v2-validation-0010,validation,10,0.0008017116064814958,0.005557613004730058,0.004149389479500274,20560932
v2-validation-0011,validation,11,0.0008962849463344242,0.004337414197968229,0.005861512248570453,20560933
v2-validation-0012,validation,12,0.0009359416917871935,0.004036235798906424,0.004848619193522636,20560934
v2-validation-0013,validation,13,0.001192723403235915,0.00430987780134285,0.005747927448138307,20560935
v2-validation-0014,validation,14,0.0010196556809790884,0.004460313989990731,0.005818481785781811,20560936
v2-validation-0015,validation,15,0.0011004249280482372,0.004195775303547835,0.004034265441057005,20560937
v2-validation-0016,validation,16,0.0010591954459466895,0.004967345965246159,0.004701855619694752,20560938
v2-validation-0017,validation,17,0.0009743234066038321,0.0042517316241364855,0.0051886272650598815,20560939
v2-validation-0018,validation,18,0.0010438522972493242,0.004998044042071427,0.005591717486988113,20560940
v2-validation-0019,validation,19,0.0011764390049168382,0.005686788835645942,0.005523603151931991,20560941
v2-validation-0020,validation,20,0.0008591099917497305,0.005629373296590096,0.0059937588829887525,20560942
v2-validation-0021,validation,21,0.0009714965249203403,0.004489323895803053,0.005719459218697707,20560943
v2-validation-0022,validation,22,0.0009786629704711387,0.00525470187752189,0.005419198237297492,20560944
v2-validation-0023,validation,23,0.0008094215084424392,0.004409610550912046,0.004237779103511228,20560945
v2-validation-0024,validation,24,0.0010959640253043635,0.004757202812024545,0.004164252377249006,20560946
v2-validation-0025,validation,25,0.0008779517721845646,0.004524818044536861,0.005597477542168742,20560947
v2-validation-0026,validation,26,0.0009338038860709288,0.00582716923609067,0.004836355391398165,20560948
v2-validation-0027,validation,27,0.001147244537937906,0.005809457333884792,0.005977391940393531,20560949
v2-validation-0028,validation,28,0.001194427239747032,0.0057317613554037404,0.005396295177539147,20560950
v2-validation-0029,validation,29,0.0008298727809792716,0.00492529556267831,0.00429304196633359,20560951
v2-validation-0030,validation,30,0.0011591616899509405,0.005046454413952761,0.005205299603421814,20560952
v2-validation-0031,validation,31,0.001024304528907408,0.004292436991535213,0.005386079040049872,20560953
v2-validation-0032,validation,32,0.0009526316137693528,0.004112790286958796,0.00579333382121279,20560954
v2-validation-0033,validation,33,0.0010842666728805087,0.005399582641280266,0.004677229085621308,20560955
v2-validation-0034,validation,34,0.0009378233860649205,0.004084376870970467,0.004458400299217305,20560956
v2-validation-0035,validation,35,0.0009631990694104784,0.004712142846714207,0.005089662627781175,20560957
v2-validation-0036,validation,36,0.0008383557903947702,0.004552327448031687,0.005695363389997701,20560958
v2-validation-0037,validation,37,0.0010873837701058224,0.0053075724611685434,0.0054922750441821575,20560959
v2-validation-0038,validation,38,0.0008176937481426057,0.005050442156163319,0.004474953946996241,20560960
v2-validation-0039,validation,39,0.0008199222391227819,0.005017170398676239,0.004874550600727787,20560961
v2-validation-0040,validation,40,0.0009046032474394496,0.005146079764015288,0.00480904126561809,20560962
v2-validation-0041,validation,41,0.001075559744029617,0.005694989786738991,0.005566370855482462,20560963
v2-validation-0042,validation,42,0.0009994070115967452,0.005173412161397515,0.0050334256259792235,20560964
v2-validation-0043,validation,43,0.0009130014411009362,0.005463732882383301,0.005018995080757096,20560965
v2-validation-0044,validation,44,0.0009119465257786049,0.0042792150132865145,0.004104763658381539,20560966
v2-validation-0045,validation,45,0.0010339605698936913,0.005984410532116399,0.004970978176814575,20560967
v2-validation-0046,validation,46,0.001106168491154316,0.004444955453973193,0.005881387851765154,20560968
v2-validation-0047,validation,47,0.001038955029604928,0.005900362242291941,0.004669123598457433,20560969
v2-validation-0048,validation,48,0.0009914453094931332,0.004366574438159364,0.005624578797730316,20560970
v2-validation-0049,validation,49,0.0008710856033421448,0.004315326961637719,0.004616616576836763,20560971
v2-validation-0050,validation,50,0.0009617455763584615,0.005436179657870188,0.004547197080705849,20560972
v2-validation-0051,validation,51,0.0009666495496834105,0.005834146893117172,0.0042125008274635336,20560973
v2-validation-0052,validation,52,0.0008629582127566682,0.0049144534699106755,0.00494826656094549,20560974
v2-validation-0053,validation,53,0.0008860853090419114,0.004150470254403737,0.004000409969136169,20560975
v2-validation-0054,validation,54,0.0008783819441288573,0.00547300214018494,0.005501510088218062,20560976
v2-validation-0055,validation,55,0.0011295577750194989,0.005384138791869275,0.005329983369512138,20560977
v2-validation-0056,validation,56,0.0010676588724284803,0.004514063712798165,0.004219607124527595,20560978
v2-validation-0057,validation,57,0.0008824203770852583,0.0048040771918348765,0.005254313278866605,20560979
v2-validation-0058,validation,58,0.0011080407292723441,0.005754780320257412,0.005120460971562341,20560980
v2-validation-0059,validation,59,0.0010148102639474992,0.005566994036307105,0.004520522179428466,20560981
v2-validation-0060,validation,60,0.0011731049737176923,0.004618429747070391,0.005545156478247746,20560982
v2-validation-0061,validation,61,0.0010875883977274267,0.004431830951332017,0.00411668722415868,20560983
v2-validation-0062,validation,62,0.00116710858870553,0.0052057062949378,0.005474733563587168,20560984
v2-validation-0063,validation,63,0.0010174704100849514,0.00494292295416979,0.004580615804899712,20560985
v2-validation-0064,validation,64,0.0008223447912344731,0.0053465578068903116,0.004531391982501912,20560986
v2-validation-0065,validation,65,0.0011134346523944245,0.005850540166442631,0.00490484585692412,20560987
v2-validation-0066,validation,66,0.0008412036946062107,0.005954844754665707,0.004326959484495383,20560988
v2-validation-0067,validation,67,0.001110906232949081,0.005080334359611439,0.004070280336969904,20560989
v2-validation-0068,validation,68,0.0010632018298816024,0.005337646165652218,0.004274214601338909,20560990
v2-validation-0069,validation,69,0.0010037268643851057,0.005242191645438347,0.004260906553181098,20560991
v2-validation-0070,validation,70,0.0010484540280407543,0.004010228856415834,0.005905316851894927,20560992
v2-validation-0071,validation,71,0.0009279366302773234,0.005782286599768189,0.0058500898755598114,20560993
v2-validation-0072,validation,72,0.000994709254483335,0.00598341666645169,0.004793501163596517,20560994
v2-validation-0073,validation,73,0.0011432676859587305,0.005880943530282218,0.0040481588583189485,20560995
v2-validation-0074,validation,74,0.0009427329474383091,0.005716885531264834,0.004911243663738854,20560996
v2-validation-0075,validation,75,0.0011391016782994908,0.00413235565543638,0.004180313481026837,20560997
v2-validation-0076,validation,76,0.0009174112012024552,0.004826189700720716,0.005843315706011577,20560998
v2-validation-0077,validation,77,0.0008474247391589,0.004599652618990215,0.005432718567196113,20560999
v2-validation-0078,validation,78,0.0009869845027490156,0.005931426299469966,0.0055543321197727095,20561000
v2-validation-0079,validation,79,0.000889408288765137,0.005228573796529799,0.004705975815666258,20561001
v2-validation-0080,validation,80,0.0010719335893326883,0.005610504525416112,0.004777642389535922,20561002
v2-validation-0081,validation,81,0.0008345853043781919,0.005291246346932639,0.00591274569836636,20561003
v2-validation-0082,validation,82,0.0011982121631342539,0.005860717154401625,0.005298729030424095,20561004
v2-validation-0083,validation,83,0.0011860935225875933,0.004747581185457508,0.0046350508873982685,20561005
v2-validation-0084,validation,84,0.0009556391708164691,0.0059393532142327015,0.005442340036934806,20561006
v2-validation-0085,validation,85,0.001182998471064476,0.004778935253519472,0.005179100593349739,20561007
v2-validation-0086,validation,86,0.0010346853581853746,0.004027834934017555,0.005164433510901935,20561008
v2-validation-0087,validation,87,0.0011218993582149095,0.004571549872449913,0.004968730605815173,20561009
v2-validation-0088,validation,88,0.0009302148163392568,0.004179942648423157,0.005241008317819709,20561010
v2-validation-0089,validation,89,0.0011548569201416641,0.0042452367030834616,0.004577808159302859,20561011
v2-validation-0090,validation,90,0.0008727064973644398,0.005598648153878437,0.004731516136608392,20561012
v2-validation-0091,validation,91,0.0008503461915804898,0.005320362201995928,0.004431635182152347,20561013
v2-validation-0092,validation,92,0.0009065159058277754,0.0059150584168526825,0.005062436916509638,20561014
v2-validation-0093,validation,93,0.0010265743900195734,0.00422325533783903,0.005765402080880644,20561015
v2-validation-0094,validation,94,0.0010514668464580374,0.005125686475967395,0.004645213579340705,20561016
v2-validation-0095,validation,95,0.001007162696371082,0.005115872066911711,0.004137751559440001,20561017
v2-validation-0096,validation,96,0.00105580115157934,0.00576825701893577,0.0043598062519389,20561018
v2-validation-0097,validation,97,0.0010978369846635935,0.005197122834404292,0.004408760738406888,20561019
v2-validation-0098,validation,98,0.0011618152943910606,0.005109304622263879,0.005946296198522243,20561020
v2-validation-0099,validation,99,0.0010697278227184324,0.0041007109883381,0.005012556873738999,20561021
v2-validation-0100,validation,100,0.0010019851412110242,0.0055911165255620905,0.005280810875794656,20561022
v2-validation-0101,validation,101,0.0009487177908272889,0.005012211650371697,0.005226162476621699,20561023
v2-validation-0102,validation,102,0.0009878597157533143,0.005502406868155144,0.004510888818222354,20561024
v2-validation-0103,validation,103,0.0011799351858983527,0.0055195581088655415,0.004745244252922316,20561025
v2-validation-0104,validation,104,0.0008145514030937907,0.004846388765803066,0.004817836201141558,20561026
v2-validation-0105,validation,105,0.0008260917136524849,0.004660663322036505,0.004335600134178899,20561027
v2-validation-0106,validation,106,0.001042878284582103,0.004064450775055659,0.005285872284336157,20561028
v2-validation-0107,validation,107,0.000920182688819356,0.004888023063977068,0.005934035371576501,20561029
v2-validation-0108,validation,108,0.0009813745717507276,0.0056513701539384455,0.004021732380745506,20561030
v2-validation-0109,validation,109,0.0011156472282126161,0.00439350352224081,0.004312072374582658,20561031
v2-validation-0110,validation,110,0.000805783492478232,0.0049733194336713075,0.0051541118302005934,20561032
v2-validation-0111,validation,111,0.0011276629022429069,0.005671050187450725,0.0058054955565665905,20561033
v2-validation-0112,validation,112,0.000831263511681372,0.0054850299404777605,0.004192874793070955,20561034
v2-validation-0113,validation,113,0.0011713582684417028,0.004685380281938985,0.004353576277818369,20561035
v2-validation-0114,validation,114,0.0010932482984603448,0.005734879912487069,0.004984760002390337,20561036
