trajectory_id,split,index,du,dv,k,ic_seed,ic_regime,parameter_band
train-0316,train,316,0.0010012622542386416,0.005904574983926156,0.005130147651092518,12045,train,central
train-0317,train,317,0.0009541702131274651,0.005517191537291281,0.004263423783989853,12046,train,central
train-0318,train,318,0.0009613347227643449,0.004176071628502014,0.005725643044681381,12047,train,central
train-0319,train,319,0.0008162881529980376,0.005173073673844334,0.0053948591069215785,12048,train,central
validation-0000,validation,0,0.0011014403737771505,0.005886168727967472,0.004964638125084682,21729,train,central
validation-0001,validation,1,0.0011363196043608155,0.005546269012077661,0.005205818605978724,21730,train,central
validation-0002,validation,2,0.0011691971726584534,0.004179267283274866,0.0057284773998293684,21731,train,central
validation-0003,validation,3,0.0010684990888908384,0.005966738375121128,0.0046166437420100325,21732,train,central
validation-0004,validation,4,0.0009369601452070303,0.005006836008387264,0.0053464883204131786,21733,train,central
validation-0005,validation,5,0.0009449777738193793,0.004134790405201423,0.0054482680042694,21734,train,central
validation-0006,validation,6,0.0011502203308996525,0.005670249147857797,0.00419177367647508,21735,train,central
validation-0007,validation,7,0.0010201703009090908,0.005095873242697578,0.005267969281555969,21736,train,central
validation-0008,validation,8,0.000803940586285889,0.00558806021208892,0.0057873845760709735,21737,train,central
validation-0009,validation,9,0.000862685773255264,0.0055214101359145635,0.005254154579308328,21738,train,central
validation-0010,validation,10,0.001005444911957321,0.0058608528908348795,0.004220363163838295,21739,train,central
validation-0011,validation,11,0.000952753162925251,0.005945288170068006,0.005379542462940413,21740,train,central
validation-0012,validation,12,0.0011885038167564436,0.005346472675147315,0.004856257330413379,21741,train,central
validation-0013,validation,13,0.0008914685764231058,0.004953145427240204,0.00430405452182555,21742,train,central
validation-0014,validation,14,0.0008214769697940751,0.005158848724214095,0.004377722469056017,21743,train,central
validation-0015,validation,15,0.001047304288676988,0.004352759315852599,0.0056128090274913615,21744,train,central
validation-0016,validation,16,0.0008365586031228379,0.0052279163373905296,0.004500931637590293,21745,train,central
validation-0017,validation,17,0.0010754467874904432,0.004221255662293114,0.005975598116803293,21746,train,central
validation-0018,validation,18,0.0010878924608804601,0.0047160876322098946,0.005853906487499779,21747,train,central
validation-0019,validation,19,0.00084196318360036,0.005255422330037248,0.004156966159715824,21748,train,central
validation-0020,validation,20,0.0010810641884695616,0.004086463825922733,0.005888111477356654,21749,train,central
validation-0021,validation,21,0.001183523153269874,0.004377473353710567,0.004467812687122794,21750,train,central
validation-0022,validation,22,0.0008146326540980457,0.005056301284594207,0.005102518318925736,21751,train,central
validation-0023,validation,23,0.0009126869190048312,0.004065064818868763,0.004116562473957265,21752,train,central
validation-0024,validation,24,0.0011459253068852589,0.0046815036992412795,0.005954721721868422,21753,train,central
validation-0025,validation,25,0.0009288567135322879,0.0045207786797400555,0.004537779185942048,21754,train,central
validation-0026,validation,26,0.001159043067145767,0.005623255637310725,0.004010704997450715,21755,train,central
validation-0027,validation,27,0.0011280763043418154,0.004238779813663152,0.004279709396410457,21756,train,central
validation-0028,validation,28,0.0008692922026599921,0.005926329768250954,0.005660507197653229,21757,train,central
validation-0029,validation,29,0.0010350599532700528,0.005635328778521071,0.005046252512418706,21758,train,central
validation-0030,validation,30,0.0010135283392149082,0.005474879789797807,0.0057548196687475465,21759,train,central
validation-0031,validation,31,0.001057088140478952,0.004119686575804615,0.0050327354273791945,21760,train,central
validation-0032,validation,32,0.0008978553035480552,0.005291967545004703,0.005311026189747607,21761,train,central
validation-0033,validation,33,0.001117083128634806,0.004826018672658307,0.005146541834048213,21762,train,central
validation-0034,validation,34,0.001044149018237577,0.00490046174499497,0.004911193718091736,21763,train,central
validation-0035,validation,35,0.0009037029137940395,0.004288268637558167,0.005418128162470038,21764,train,central
validation-0036,validation,36,0.0011738738227196144,0.005388052906133889,0.004360033638829251,21765,train,central
validation-0037,validation,37,0.0010095783424339691,0.005409073346455202,0.004640596774617654,21766,train,central
validation-0038,validation,38,0.0009978847836782218,0.004564510314199112,0.004681873693530627,21767,train,central
validation-0039,validation,39,0.0009874933617444403,0.004471108243599132,0.005808259768284415,21768,train,central
validation-0040,validation,40,0.0009552659241002389,0.004301257364920317,0.004875743092086703,21769,train,central
validation-0041,validation,41,0.0008782465049542751,0.005742263824446787,0.004083123312992458,21770,train,central
validation-0042,validation,42,0.0009799988897744825,0.005194275892655448,0.004041965691040946,21771,train,central
validation-0043,validation,43,0.000915534329767717,0.004657660374025359,0.004573271142685263,21772,train,central
validation-0044,validation,44,0.000832856300692419,0.004878746643629394,0.005909971269816982,21773,train,central
validation-0045,validation,45,0.001030170987610189,0.004596897900072069,0.005478715382190538,21774,train,central
validation-0046,validation,46,0.0009697043629196102,0.0051070286460282305,0.005168891480636775,21775,train,central
validation-0047,validation,47,0.0008802219259611707,0.00530275411606437,0.004411690652819491,21776,train,central
validation-0048,validation,48,0.000854392565387461,0.0057895239051244975,0.004818636456274638,21777,train,central
validation-0049,validation,49,0.00116325259767962,0.005460380305135172,0.004236270067510271,21778,train,central
validation-0050,validation,50,0.0011248516924375622,0.004016560529821249,0.004752748428478551,21779,train,central
validation-0051,validation,51,0.0010651257822290533,0.004865776815509962,0.004982086579827933,21780,train,central
validation-0052,validation,52,0.0008501339857699075,0.004770620266291779,0.005678649596482214,21781,train,central
validation-0053,validation,53,0.0009631078900065363,0.005824509532323925,0.005083768170637314,21782,train,central
validation-0054,validation,54,0.0011936339087600981,0.005706458453464526,0.00445624951711326,21783,train,central
validation-0055,validation,55,0.0011070068248085492,0.004618158018344315,0.005598202796565169,21784,train,central
validation-0056,validation,56,0.0010998576828536897,0.004756432737949358,0.00550013717811736,21785,train,central
validation-0057,validation,57,0.0009232185464192332,0.004993898619352938,0.005545842575767629,21786,train,central
validation-0058,validation,58,0.0009861468614205066,0.004439795477131114,0.00478610267425154,21787,train,central
validation-0059,validation,59,0.0008111166682654396,0.004426641796709111,0.004732693478526781,21788,train,central
id-0000,id,0,0.0010877566676968993,0.0057020657474717,0.00496090832815084,31729,train,central
id-0001,id,1,0.0010950213288747437,0.004396699147397044,0.00455464107227339,31730,train,central
id-0002,id,2,0.0008699315769310501,0.004807695866212848,0.004880638185857809,31731,train,central
id-0003,id,3,0.001124631464328757,0.005821448997554884,0.004267501727638806,31732,train,central
id-0004,id,4,0.0008108794439956814,0.004563393167999677,0.005027078377754616,31733,train,central
id-0005,id,5,0.001009395880237462,0.0046965179072482295,0.0056719575773873645,31734,train,central
id-0006,id,6,0.0011559770540662778,0.005888200450785636,0.005696778707420374,31735,train,central
id-0007,id,7,0.0011294454406994639,0.004776163999060594,0.004384126051068579,31736,train,central
id-0008,id,8,0.0010379674825084977,0.005089414350512331,0.00400510825455387,31737,train,central
id-0009,id,9,0.0011398077671367626,0.00411708858665046,0.004194384518624997,31738,train,central
id-0010,id,10,0.0008632654829721339,0.005055089116686853,0.0046373718146165005,31739,train,central
id-0011,id,11,0.0008244559590661951,0.005070843677191274,0.00482921727351612,31740,train,central
id-0012,id,12,0.0009918613465967159,0.004234479400203041,0.004058194974146405,31741,train,central
id-0013,id,13,0.000965540265486664,0.005448514741008544,0.004641730464637068,31742,train,central
id-0014,id,14,0.0008458471926703909,0.004877059206067647,0.00452270490109231,31743,train,central
id-0015,id,15,0.000901643790553152,0.004404493154848053,0.005418585071039465,31744,train,central
id-0016,id,16,0.000986875238917777,0.0045974062731329556,0.004074561946385555,31745,train,central
id-0017,id,17,0.001061196129496749,0.005391577439322011,0.004853166029964216,31746,train,central
id-0018,id,18,0.0010756995853015059,0.0049382613071108005,0.005769679838527343,31747,train,central
id-0019,id,19,0.0008199152642856762,0.005487311315501869,0.004319245797706288,31748,train,central
id-0020,id,20,0.0011751783289133768,0.005177095127091294,0.005813046075007416,31749,train,central
id-0021,id,21,0.00111585076700787,0.004440426729110855,0.004723363922732797,31750,train,central
id-0022,id,22,0.0011049116662698048,0.005273079348724518,0.004030448104958195,31751,train,central
id-0023,id,23,0.0008303757456521798,0.0043739849872874775,0.005609858734823102,31752,train,central
id-0024,id,24,0.0008048869118800124,0.004678987147431653,0.005844671913831562,31753,train,central
id-0025,id,25,0.0011709147835716645,0.005851337610862037,0.004324823262422517,31754,train,central
id-0026,id,26,0.0009728039316339628,0.004533901484035791,0.004689379595696854,31755,train,central
id-0027,id,27,0.0011785258034044625,0.0054276977830357885,0.005278930183296197,31756,train,central
id-0028,id,28,0.000894911917413132,0.0051957309878482094,0.004138810068649839,31757,train,central
id-0029,id,29,0.0011613650956190196,0.004636237573187022,0.004256385823293215,31758,train,central
id-0030,id,30,0.0009229015923770123,0.005661477491264845,0.005487138588755816,31759,train,central
id-0031,id,31,0.0008526002794949266,0.00597223325990749,0.005310134152780261,31760,train,central
id-0032,id,32,0.0010440676242994098,0.004017390423879522,0.005387566869791633,31761,train,central
id-0033,id,33,0.0011467833068197204,0.005224262134446876,0.005651486334145244,31762,train,central
id-0034,id,34,0.0008659189533982166,0.005300682259710639,0.004096472058627816,31763,train,central
id-0035,id,35,0.0008122598697687242,0.0050157955992201665,0.005231042617837141,31764,train,central
id-0036,id,36,0.00097112079906174,0.004895439632890951,0.004916349239129638,31765,train,central
id-0037,id,37,0.0009267610025742707,0.004342432000189552,0.005525898143256888,31766,train,central
id-0038,id,38,0.0010673239150981193,0.005146631599832131,0.004590373887993505,31767,train,central
id-0039,id,39,0.0010776531613553918,0.005748555326423801,0.004118960956362604,31768,train,central
id-0040,id,40,0.0009328287812561764,0.0049157268837423575,0.005757188002532484,31769,train,central
id-0041,id,41,0.0011484327762485884,0.004602233755645544,0.005574402312656818,31770,train,central
id-0042,id,42,0.0009040062017628463,0.00541192455197421,0.00508042550852212,31771,train,central
id-0043,id,43,0.001029496906491196,0.005374319645147785,0.005356439071845409,31772,train,central
id-0044,id,44,0.0009774336210407646,0.005925030922744472,0.0042347456090056825,31773,train,central
id-0045,id,45,0.0008764299882743592,0.0046493473589747855,0.005055187047745638,31774,train,central
id-0046,id,46,0.001015135105605853,0.004517217095688095,0.00586062969894474,31775,train,central
id-0047,id,47,0.0009293501751090801,0.004943776257630957,0.004860222416213606,31776,train,central
id-0048,id,48,0.0009392053603565818,0.005513789526242784,0.005454071626119086,31777,train,central
id-0049,id,49,0.0008735303209409233,0.004558435401007333,0.00579222790190524,31778,train,central
id-0050,id,50,0.001091649469611393,0.0054767132818112785,0.005378115303995035,31779,train,central
id-0051,id,51,0.0008377834170285548,0.005109702568727055,0.005592862972538654,31780,train,central
id-0052,id,52,0.0008854871316287076,0.005246605279368171,0.004710644372768231,31781,train,central
id-0053,id,53,0.0010358783980814988,0.004961909810115565,0.004778326174467919,31782,train,central
id-0054,id,54,0.0008221172815686723,0.005801512180240626,0.0059872111663331375,31783,train,central
id-0055,id,55,0.0011328914941119632,0.0056901260636066575,0.004350890352488879,31784,train,central
id-0056,id,56,0.0009421617070053405,0.004832478506699054,0.005978904282846299,31785,train,central
id-0057,id,57,0.0008483210696581081,0.005556053480947948,0.004930549077698515,31786,train,central
id-0058,id,58,0.0008802953651612425,0.004197636192763697,0.004611935139345557,31787,train,central
id-0059,id,59,0.001122960721695209,0.004745967827656921,0.005429011817307915,31788,train,central
id-0060,id,60,0.0009455114961991772,0.004255286967855661,0.0058936200489976805,31789,train,central
id-0061,id,61,0.00116535511492616,0.0042715888520410035,0.004803990717760992,31790,train,central
id-0062,id,62,0.0008897718513914983,0.00499758297313372,0.004403886258103201,31791,train,central
id-0063,id,63,0.001100577684790514,0.004139438457097081,0.004508050337613849,31792,train,central
id-0064,id,64,0.0011086551146298616,0.004312912612718873,0.005101605620249168,31793,train,central
id-0065,id,65,0.0009572085102246479,0.005787937999173534,0.004663738517184435,31794,train,central
id-0066,id,66,0.0009617569759510839,0.005949895848955287,0.0041518907323533265,31795,train,central
id-0067,id,67,0.0010812355396794004,0.005765970576006389,0.004478448216012135,31796,train,central
id-0068,id,68,0.0009181193570193754,0.005343994098561199,0.00532327596923365,31797,train,central
id-0069,id,69,0.0011972601931126339,0.00484133360817609,0.005186229697028991,31798,train,central
id-0070,id,70,0.001117566141484506,0.005287657555057526,0.005519205519854217,31799,train,central
id-0071,id,71,0.0008019658233295987,0.005531720415417276,0.0045622706786826155,31800,train,central
id-0072,id,72,0.0010183154049202038,0.005560739608891571,0.005254309605860734,31801,train,central
id-0073,id,73,0.001052368370125107,0.005024081495817865,0.00594477448801705,31802,train,central
id-0074,id,74,0.0010563573833936013,0.005730717398618199,0.005063489997789081,31803,train,central
id-0075,id,75,0.0010270448858982662,0.004726679708797899,0.005137465798793609,31804,train,central
id-0076,id,76,0.0011402083465164542,0.005903220617030429,0.005282910386289982,31805,train,central
id-0077,id,77,0.0009082436932262659,0.004205789490612022,0.004360217215016913,31806,train,central
id-0078,id,78,0.0011576063425410331,0.005588893366228306,0.004441374657922786,31807,train,central
id-0079,id,79,0.0009931913268622621,0.004431518036708066,0.005716445081058388,31808,train,central
id-0080,id,80,0.0010438505035607123,0.004335008227366614,0.005918881149660276,31809,train,central
id-0081,id,81,0.0008967193834473837,0.005213490978571227,0.0049529115890960314,31810,train,central
id-0082,id,82,0.0009508205838843944,0.0056197630455182696,0.005634715923441333,31811,train,central
id-0083,id,83,0.0010978256104604174,0.005989896781420378,0.004173048983105971,31812,train,central
id-0084,id,84,0.0010705542669421798,0.004164156612710508,0.004439232624898981,31813,train,central
id-0085,id,85,0.0011836432306725824,0.004086427859987829,0.0049814242462371035,31814,train,central
id-0086,id,86,0.001184736544087194,0.005622215574399089,0.005201039986843615,31815,train,central
id-0087,id,87,0.000857131379577208,0.004298182692615494,0.005934213036399298,31816,train,central
id-0088,id,88,0.0010000508405838661,0.004705450176906151,0.005001883016823524,31817,train,central
id-0089,id,89,0.0011931170188935454,0.0044903345950084,0.0044921162654212084,31818,train,central
id-0090,id,90,0.0009824647608850298,0.004475967189356279,0.005827579983258165,31819,train,central
id-0091,id,91,0.0009523916969470788,0.004044689134416792,0.0054705573741471065,31820,train,central
id-0092,id,92,0.0009143907539058652,0.005642056948834066,0.00514189739520196,31821,train,central
id-0093,id,93,0.0009970399099528313,0.00533699130468108,0.004747679789843718,31822,train,central
id-0094,id,94,0.001049227681678966,0.0041400199446112,0.00572992581727716,31823,train,central
id-0095,id,95,0.0010216889265024045,0.004065447605946033,0.004294406719797,31824,train,central
id-0096,id,96,0.001007346095981061,0.005128933495593206,0.004214196595916299,31825,train,central
id-0097,id,97,0.0008424859036326395,0.0047950916509004815,0.005544693702583123,31826,train,central
id-0098,id,98,0.0011911799602430445,0.004020813211064439,0.005168835650578343,31827,train,central
id-0099,id,99,0.000833320707927424,0.005875604211697133,0.0047859090070126046,31828,train,central
oodparam-0000,oodparam,0,0.000623495022550968,0.0030773591245090845,0.003091315373384959,41729,train,du_low__dv_low__k_low
oodparam-0001,oodparam,1,0.0007325438478693128,0.003003163310590942,0.003750705885688712,41730,train,du_low__dv_low__k_low
oodparam-0002,oodparam,2,0.0006630167974305795,0.0037647895140660676,0.0026814831567722416,41731,train,du_low__dv_low__k_low
oodparam-0003,oodparam,3,0.0006845476802175637,0.0036811517892432494,0.0027764671906607224,41732,train,du_low__dv_low__k_low
oodparam-0004,oodparam,4,0.0006304549437860498,0.00321199194913642,0.0034936832443091,41733,train,du_low__dv_low__k_low
oodparam-0005,oodparam,5,0.0006144828104421004,0.003465337692849716,0.0036266139803869685,41734,train,du_low__dv_low__k_low
oodparam-0006,oodparam,6,0.000698834474074034,0.0031282637091244016,0.003292646815727068,41735,train,du_low__dv_low__k_low
oodparam-0007,oodparam,7,0.0006781366981713458,0.0033722217722326393,0.0026135867484819064,41736,train,du_low__dv_low__k_low
oodparam-0008,oodparam,8,0.000729400396999241,0.003413072490869031,0.003647525146868574,41737,train,du_low__dv_low__k_low
oodparam-0009,oodparam,9,0.0007424827737353926,0.00374330241523987,0.0031651042582493674,41738,train,du_low__dv_low__k_low
oodparam-0010,oodparam,10,0.0006543744981741393,0.003580626083202612,0.003251775187633435,41739,train,du_low__dv_low__k_low
oodparam-0011,oodparam,11,0.0007116710262038684,0.003607675965491525,0.002548177996019282,41740,train,du_low__dv_low__k_low
oodparam-0012,oodparam,12,0.000709207108611784,0.0034923325347266092,0.002963951156469045,41741,train,du_low__dv_low__k_low
oodparam-0013,oodparam,13,0.0006422300723310408,0.0032236592816430147,0.0028868809186043238,41742,train,du_low__dv_low__k_low
oodparam-0014,oodparam,14,0.0006062044800177464,0.003313581649978932,0.0034061538629864972,41743,train,du_low__dv_low__k_low
oodparam-0015,oodparam,15,0.0006972476301779248,0.003006752402322252,0.006838051077216497,41744,train,du_low__dv_low__k_high
oodparam-0016,oodparam,16,0.0006414179363969654,0.0037244421600474724,0.007467963793510624,41745,train,du_low__dv_low__k_high
oodparam-0017,oodparam,17,0.0007323578829225694,0.0035322017146437778,0.006689585968487725,41746,train,du_low__dv_low__k_high
oodparam-0018,oodparam,18,0.0006248253417972426,0.0033942081184944154,0.006631538731194631,41747,train,du_low__dv_low__k_high
oodparam-0019,oodparam,19,0.0006844308827922681,0.0034464743533933763,0.007406244604459431,41748,train,du_low__dv_low__k_high
oodparam-0020,oodparam,20,0.0007128144606168008,0.0031292219489399125,0.00731732508654274,41749,train,du_low__dv_low__k_high
oodparam-0021,oodparam,21,0.000676167468173914,0.0036059508251181215,0.007150924480718379,41750,train,du_low__dv_low__k_high
oodparam-0022,oodparam,22,0.0007478711211781935,0.0030772596388893244,0.006982599941181776,41751,train,du_low__dv_low__k_high
oodparam-0023,oodparam,23,0.0006623715976683614,0.0032123921417830056,0.00719324171813442,41752,train,du_low__dv_low__k_high
oodparam-0024,oodparam,24,0.0007232229372287916,0.003248750128050641,0.006743185311760589,41753,train,du_low__dv_low__k_high
oodparam-0025,oodparam,25,0.0006150607214522091,0.003363658501863158,0.006903882432736811,41754,train,du_low__dv_low__k_high
oodparam-0026,oodparam,26,0.0006097813397124097,0.00355064467140063,0.006468198966484489,41755,train,du_low__dv_low__k_high
oodparam-0027,oodparam,27,0.0006316470475606536,0.003304394667423751,0.006349142946040309,41756,train,du_low__dv_low__k_high
oodparam-0028,oodparam,28,0.0006572646676420388,0.0037710336003440276,0.00637489195446971,41757,train,du_low__dv_low__k_high
oodparam-0029,oodparam,29,0.0007092410629410471,0.003644363353732898,0.006256842756603042,41758,train,du_low__dv_low__k_high
oodparam-0030,oodparam,30,0.0006506554734120669,0.006893195131922276,0.0030061371372449314,41759,train,du_low__dv_high__k_low
oodparam-0031,oodparam,31,0.0006441478671772326,0.00683423923899608,0.002726396437189885,41760,train,du_low__dv_high__k_low
oodparam-0032,oodparam,32,0.0006027206162200118,0.006653572928857231,0.003495158496099335,41761,train,du_low__dv_high__k_low
oodparam-0033,oodparam,33,0.0006808774337280628,0.006932059474178223,0.003051430679591874,41762,train,du_low__dv_high__k_low
oodparam-0034,oodparam,34,0.0006120937817706178,0.00676374291915618,0.00313623779046146,41763,train,du_low__dv_high__k_low
oodparam-0035,oodparam,35,0.0006317204713080743,0.00654008203072611,0.0036860904011209333,41764,train,du_low__dv_high__k_low
oodparam-0036,oodparam,36,0.0007019724380710427,0.006686867685618553,0.003344099975900419,41765,train,du_low__dv_high__k_low
oodparam-0037,oodparam,37,0.0007190817867937915,0.006229438085738489,0.0033941404539521752,41766,train,du_low__dv_high__k_low
oodparam-0038,oodparam,38,0.0006281095814202254,0.006262807638276658,0.0025761270854903306,41767,train,du_low__dv_high__k_low
oodparam-0039,oodparam,39,0.000723058051125151,0.006621083823020704,0.003215999789970566,41768,train,du_low__dv_high__k_low
oodparam-0040,oodparam,40,0.0007431616846258012,0.0064149727743063175,0.002660088323817515,41769,train,du_low__dv_high__k_low
oodparam-0041,oodparam,41,0.0006956243684908547,0.006491484085166166,0.003775235873032444,41770,train,du_low__dv_high__k_low
oodparam-0042,oodparam,42,0.0007355083863262039,0.006321880521583189,0.0027849030921966787,41771,train,du_low__dv_high__k_low
oodparam-0043,oodparam,43,0.000675731690572102,0.006979115824479748,0.003594660330270146,41772,train,du_low__dv_high__k_low
oodparam-0044,oodparam,44,0.0006629626461850305,0.006385082399122236,0.0029162712907029827,41773,train,du_low__dv_high__k_low
oodparam-0045,oodparam,45,0.0006277670347715324,0.006516025657634374,0.006816361939500125,41774,train,du_low__dv_high__k_high
oodparam-0046,oodparam,46,0.0006009883312813471,0.00622819141393895,0.00625679557323335,41775,train,du_low__dv_high__k_high
oodparam-0047,oodparam,47,0.0006671776236446672,0.006731374119722064,0.007095193419591771,41776,train,du_low__dv_high__k_high
oodparam-0048,oodparam,48,0.0006486326199552617,0.0064083186872645696,0.006485937759628788,41777,train,du_low__dv_high__k_high
oodparam-0049,oodparam,49,0.0006911007576864557,0.006734428644926952,0.006585188581407499,41778,train,du_low__dv_high__k_high
oodparam-0050,oodparam,50,0.0006591532417958531,0.00691334485610226,0.007448824152494546,41779,train,du_low__dv_high__k_high
oodparam-0051,oodparam,51,0.0007085284319108126,0.006958835901758276,0.006698222540662517,41780,train,du_low__dv_high__k_high
oodparam-0052,oodparam,52,0.0006874561278256855,0.0068704375497857465,0.0073693823769789835,41781,train,du_low__dv_high__k_high
oodparam-0053,oodparam,53,0.0006759400559876983,0.006544559895919663,0.0063377892137563546,41782,train,du_low__dv_high__k_high
oodparam-0054,oodparam,54,0.0007363290410326733,0.006262655887773241,0.006909660039838292,41783,train,du_low__dv_high__k_high
oodparam-0055,oodparam,55,0.0006336231554847865,0.006636619978839848,0.0063930466952277385,41784,train,du_low__dv_high__k_high
oodparam-0056,oodparam,56,0.0007265209878492173,0.006808335262212145,0.006803041711002331,41785,train,du_low__dv_high__k_high
oodparam-0057,oodparam,57,0.0007431232685201663,0.006427969717970705,0.007043795135313577,41786,train,du_low__dv_high__k_high
oodparam-0058,oodparam,58,0.0006183475342608847,0.006579158741920341,0.0072472852861497315,41787,train,du_low__dv_high__k_high
oodparam-0059,oodparam,59,0.0007134430923903439,0.006358803117678979,0.007228832589888882,41788,train,du_low__dv_high__k_high
oodparam-0060,oodparam,60,0.0012930008264804883,0.0033136122295418383,0.0033720936602377885,41789,train,du_high__dv_low__k_low
oodparam-0061,oodparam,61,0.0013514238725682577,0.00332924770014537,0.0037435998824398658,41790,train,du_high__dv_low__k_low
oodparam-0062,oodparam,62,0.0013051792832093876,0.003080254928595485,0.0026660895040450127,41791,train,du_high__dv_low__k_low
oodparam-0063,oodparam,63,0.0013197259297654657,0.0035232009471684216,0.0035993238223256873,41792,train,du_high__dv_low__k_low
oodparam-0064,oodparam,64,0.0013478323715963483,0.0035925318091843935,0.0030678023945318305,41793,train,du_high__dv_low__k_low
oodparam-0065,oodparam,65,0.0013245974512718205,0.003165508896096349,0.0027416754345397547,41794,train,du_high__dv_low__k_low
oodparam-0066,oodparam,66,0.0013789838848533031,0.0032181192862655358,0.0034983119480417723,41795,train,du_high__dv_low__k_low
oodparam-0067,oodparam,67,0.0013814936543796383,0.003571651040862159,0.002816863932184835,41796,train,du_high__dv_low__k_low
oodparam-0068,oodparam,68,0.0013960739247796702,0.003400313148065251,0.0030094410409043405,41797,train,du_high__dv_low__k_low
oodparam-0069,oodparam,69,0.001268130756918138,0.0030287976069481074,0.0031992321293638584,41798,train,du_high__dv_low__k_low
oodparam-0070,oodparam,70,0.0012776643406062136,0.003699225494201367,0.003282952605758573,41799,train,du_high__dv_low__k_low
oodparam-0071,oodparam,71,0.0013654605043820624,0.0034540407625889796,0.002564226753352662,41800,train,du_high__dv_low__k_low
oodparam-0072,oodparam,72,0.0012546123865124813,0.0036733500154022894,0.0028941161859186255,41801,train,du_high__dv_low__k_low
oodparam-0073,oodparam,73,0.001337843541573002,0.0037580512967600216,0.003677346729522438,41802,train,du_high__dv_low__k_low
oodparam-0074,oodparam,74,0.0012836699840600126,0.0031124262690400565,0.003148152288677266,41803,train,du_high__dv_low__k_low
oodparam-0075,oodparam,75,0.0013218085088900072,0.0030383922352541647,0.006392963845523822,41804,train,du_high__dv_low__k_high
oodparam-0076,oodparam,76,0.0012586926698741926,0.0032981916111894933,0.007088648964578119,41805,train,du_high__dv_low__k_high
oodparam-0077,oodparam,77,0.0013753062671114245,0.0037009843024748655,0.0070597756679902654,41806,train,du_high__dv_low__k_high
oodparam-0078,oodparam,78,0.0013559244971072149,0.0032566816238423337,0.006463125897575596,41807,train,du_high__dv_low__k_high
oodparam-0079,oodparam,79,0.0013604121647428833,0.0030727320132709836,0.00745445162842839,41808,train,du_high__dv_low__k_high
oodparam-0080,oodparam,80,0.0013954321580955604,0.0034834108811439054,0.007341896063468339,41809,train,du_high__dv_low__k_high
oodparam-0081,oodparam,81,0.0013011036451423285,0.0037985491808282105,0.007295226336429847,41810,train,du_high__dv_low__k_high
oodparam-0082,oodparam,82,0.0013304299514858686,0.0036434705376877548,0.007220507791134371,41811,train,du_high__dv_low__k_high
oodparam-0083,oodparam,83,0.0012640734403827102,0.003133676535871484,0.006699895568644454,41812,train,du_high__dv_low__k_high
oodparam-0084,oodparam,84,0.0013174982303361777,0.003558806085701819,0.00626234551205667,41813,train,du_high__dv_low__k_high
oodparam-0085,oodparam,85,0.0013417147891923854,0.0034484310682763144,0.006754032850192269,41814,train,du_high__dv_low__k_high
oodparam-0086,oodparam,86,0.001288657008616548,0.003351271602818004,0.006624333651257756,41815,train,du_high__dv_low__k_high
oodparam-0087,oodparam,87,0.0012942923866768104,0.003212765596176753,0.006897951533561685,41816,train,du_high__dv_low__k_high
oodparam-0088,oodparam,88,0.001381274958950825,0.00337721790728536,0.00629374035544691,41817,train,du_high__dv_low__k_high
oodparam-0089,oodparam,89,0.0012782849625560886,0.0036011451736568394,0.006863199345358725,41818,train,du_high__dv_low__k_high
oodparam-0090,oodparam,90,0.0013831747343710002,0.006649214853899711,0.0031271765774953954,41819,train,du_high__dv_high__k_low
oodparam-0091,oodparam,91,0.001365501511099711,0.006208388092091583,0.0036854909465636396,41820,train,du_high__dv_high__k_low
oodparam-0092,oodparam,92,0.001292571917420424,0.006727053776671173,0.0026822423751831762,41821,train,du_high__dv_high__k_low
oodparam-0093,oodparam,93,0.001327004770498173,0.006770340665824278,0.002765661143468455,41822,train,du_high__dv_high__k_low
oodparam-0094,oodparam,94,0.0012688279469146007,0.006467517567643219,0.003298153942684284,41823,train,du_high__dv_high__k_low
oodparam-0095,oodparam,95,0.0013375165524355808,0.006584338531727078,0.0037631714583130377,41824,train,du_high__dv_high__k_low
oodparam-0096,oodparam,96,0.0013584854651482426,0.00643518263127943,0.003062053346888931,41825,train,du_high__dv_high__k_low
oodparam-0097,oodparam,97,0.0012897793555798108,0.006909159494680629,0.0035925295091761454,41826,train,du_high__dv_high__k_low
oodparam-0098,oodparam,98,0.001311169226953771,0.0069632597843160135,0.0025983054444546298,41827,train,du_high__dv_high__k_low
oodparam-0099,oodparam,99,0.0013769912875176637,0.006264651925504984,0.003518864073041219,41828,train,du_high__dv_high__k_low
oodparam-0100,oodparam,100,0.0013460228282362234,0.006832787700435029,0.003228509474345993,41829,train,du_high__dv_high__k_low
oodparam-0101,oodparam,101,0.0013097440714771684,0.006530479197596849,0.0029510653786777507,41830,train,du_high__dv_high__k_low
oodparam-0102,oodparam,102,0.0013912620505846535,0.0068401245913606665,0.002510549817627308,41831,train,du_high__dv_high__k_low
oodparam-0103,oodparam,103,0.0012508002050447408,0.006377624285672695,0.0028749876076459534,41832,train,du_high__dv_high__k_low
oodparam-0104,oodparam,104,0.0012762746057662822,0.00631198779059195,0.003433630078760008,41833,train,du_high__dv_high__k_low
oodparam-0105,oodparam,105,0.0013440265297610628,0.006283458310704484,0.007314999855160597,41834,train,du_high__dv_high__k_high
oodparam-0106,oodparam,106,0.0013006131664316703,0.006812481055381545,0.006315553083810114,41835,train,du_high__dv_high__k_high
